Gene,LogFC,P_value,P_adjusted
CCDC77,0.0032001059818496103,0.676747969357838,0.833712044952824
CCDC78,-0.14376888342054794,0.00030686467248142646,0.010936904656396768
CCDC7,-0.035184117191953135,0.007004681846256723,0.062066291064467656
CCDC80,-0.021731259027495398,0.18862083204552013,0.41953233641046545
CCDC81,-0.026854479197432557,0.34094716337416087,0.5817825118966221
CCDC82,-0.015603583093049433,0.1570652483563447,0.3792717650243401
CCDC83,-0.12307304441889344,0.06810383016321511,0.23952354721661015
CCDC84,-0.0403286466230206,0.004122179788243943,0.04671529496550837
CCDC85A,0.029631190916416195,0.29029611784454107,0.5307657551788394
CCDC85B,-0.04140182742162235,0.009696646594090154,0.07514239373846114
CCDC85C,0.004372597689548119,0.4891383147868352,0.7030129736459257
CCDC86,-0.009949848925725924,0.12802552320205554,0.3379818252790781
CCDC87,0.030665775028428044,0.13360865593016255,0.34628062027669787
CCDC88A,-0.008390656043263167,0.5784159055517398,0.7689516532016384
CCDC88B,-0.009998315300247196,0.5275160217658286,0.7316922148808923
CCDC88C,0.005476886000985726,0.5228548063136944,0.7285266684569021
CCDC89,0.03774811567106173,0.2918771688692895,0.5318857658375141
CCDC8,0.01238084971042186,0.5878555991784534,0.7759223299785445
CCDC90A,-0.005848251727991194,0.35246579746416606,0.5912477363539754
CCDC90B,0.001961504347764098,0.6328674209866592,0.8062410563580756
CCDC91,0.003082761273885737,0.6046683282390612,0.7869467061356809
CCDC92,-0.013798421366608249,0.006653729928157264,0.06026713674221681
CCDC93,-0.012334363057469933,0.09252175551800357,0.28369452056492434
CCDC94,-0.0007594682044849144,0.9147204333937782,0.9616957682856752
CCDC96,0.010805851789279508,0.42217653695062585,0.6502964061553176
CCDC97,-0.0017505217900350978,0.598747203670518,0.7826307359465837
CCDC99,-0.03446775822588055,0.0005178768327989175,0.01480032901520799
CCDC9,-0.004859144746045985,0.399858833864531,0.6325148198773898
CCHCR1,-0.0003505516627146932,0.9621909507890873,0.9824641803596523
CCIN,-0.05466661362602987,0.24418373962766207,0.4840197413101324
CCKBR,0.046680337400665906,0.48602347385952516,0.7006632835578497
CCK,0.2793032378748852,0.0009391168728533274,0.02012072666076821
CCL11,-0.11854918867182795,0.00732019208489057,0.06347042748120617
CCL13,-0.08244376113510543,0.19734534394654268,0.4303396803791399
CCL14,-0.0004263871544814002,0.9865964931327972,0.9935377833469867
CCL16,-0.09130298138130111,0.16208697774705477,0.3853386338968203
CCL17,-0.12181537703163436,0.0891707033727515,0.2777917500505827
CCL18,-0.01782494672975421,0.7135898278257573,0.856317848200375
CCL19,-0.031936813334081826,0.3961220086469309,0.6298680146828953
CCL20,0.07110336280938467,0.25652721626498476,0.49590603502910974
CCL21,-0.031055568296732616,0.3939515388820065,0.628936660608034
CCL22,-0.013095132438373902,0.6895365859702764,0.8422848886340107
CCL23,0.07705800291726006,0.2033293613604469,0.43672392422292367
CCL25,-0.14167601198879232,0.03377482099122168,0.15641172709527312
CCL28,0.030220469096642777,0.3669587339939243,0.6037291718456981
CCL2,-0.0280184029670143,0.25068270081068456,0.4904523825991718
CCL3L1,-0.12906620966824756,0.0493781124485233,0.19873756836854853
CCL3L3,-0.12762250391825158,0.12263424667289391,0.3295991196136259
CCL3,-0.07447538938814802,0.040459971819384155,0.1735906045338968
CCL4L2,-0.11734057978700063,0.004096639270602142,0.04652142270678654
CCL4,-0.05794567568276898,0.03750233862636814,0.16578700592341772
CCL5,-0.01249327082243834,0.5728247754843048,0.7643497376282149
CCL8,-0.14366476116330773,0.03978261194897092,0.1722901676396699
CCM2,-0.0172444037343622,0.01265214717800936,0.08753209702803956
CCNA1,-0.06021854819988426,0.29190795156749144,0.5318857658375141
CCNA2,-0.07515450970012605,0.00016722716850739428,0.007782460003241658
CCNB1IP1,0.0012858165323161863,0.8633338139995264,0.9359354670465874
CCNB1,-0.03492538487732988,0.005765962881505421,0.05570711614332492
CCNB2,-0.04226715454938512,0.026514340715898987,0.13594785232206727
CCNB3,0.034479453875504884,0.3616811599406592,0.599478443291281
CCNC,0.03300584803690221,0.17042821501742328,0.3968426228833589
CCND1,-0.007274675901538963,0.1577304816190978,0.37984211698262305
CCND2,-0.005100691958747294,0.7458591899237205,0.8736538896035652
CCND3,0.022277081430559065,0.3450126543509643,0.5851439352344892
CCNDBP1,0.010931585342796257,0.012522007399887687,0.08694959316848225
CCNE1,-0.05643902016786173,0.0031543708855197665,0.04023074069401285
CCNE2,-0.07796252089834477,0.0017429774047855963,0.02861472696608878
CCNF,-0.013830471109093523,0.21385834062944728,0.4500527265316312
CCNG1,0.013947998533430095,0.01875105283421099,0.11075994397042435
CCNG2,-0.0005777045537120884,0.940553210766903,0.9727044832418129
CCNH,-0.004260101145331152,0.5937163980873217,0.7791680605249762
CCNI2,0.06911650639710154,0.24989589431221854,0.48998236074824664
CCNI,-0.007223681538816695,0.3069221153383106,0.5476434517659171
CCNJL,0.026236129304577194,0.4225609477676895,0.6502964061553176
CCNJ,0.011350134936447542,0.34206144980890396,0.5828081098924739
CCNK,-0.01030668582802674,0.00633599478767402,0.058805800839332165
CCNL1,-0.01344468816797173,0.07953015997712477,0.261311191143975
CCNL2,-0.028769317821373708,0.003893722812787847,0.04508618672346391
CCNO,0.0013501059547773586,0.9680628408253958,0.9848891630497532
CCNT1,-0.01761422773134047,0.6687877369752504,0.8285556300178502
CCNT2,-0.010810618016116713,0.1687415666832261,0.39447915252750343
CCNYL1,0.0035121151132933015,0.6489638416154496,0.8158388895295559
CCNY,-0.0012935352898786334,0.7028735778112849,0.8500764156910117
CCPG1,0.0262183241688958,9.237590870311481e-05,0.005396120025147535
CCR10,0.0013360973321305813,0.971268160074558,0.986500332173521
CCR1,-0.037260752891726145,0.1187369519654973,0.3243179125767023
CCR2,0.04446860786472362,0.20527553133455262,0.4390329137646201
CCR4,-0.022735106630884072,0.7298051758574144,0.8648696556306505
CCR5,-0.01306033852836741,0.6204335449631959,0.7976097634039845
CCR6,0.025644403955083384,0.37447974538357265,0.6114645250636708
CCR7,-0.011898858943038881,0.7707316716704838,0.8867350602073218
CCR8,-0.09262347645193425,0.16012194034092153,0.3826863687636984
CCRL1,-0.11597095943163671,7.737425131836454e-05,0.004919058477317855
CCRL2,-0.06770089411659175,0.0018819223980183826,0.029839090315966675
CCRN4L,-0.023760688569427035,0.08682261226130945,0.27406403903759896
CCS,-0.013490811334208708,0.07601227618260971,0.25471514857729516
CCT2,-0.007051082935573216,0.07772754288253164,0.25810479485259125
CCT3,-0.001767427218370532,0.6560358832382484,0.8204386114196223
CCT4,0.0007919815795052187,0.8333820414532002,0.9206768914302995
CCT5,-0.005266503102772102,0.19495424730910949,0.4279195482494925
CCT6A,-0.009216644303169375,0.019829220197439948,0.11399454815348763
CCT6B,0.02528969337415532,0.07085019381609438,0.24486216798445318
CCT6P1,-0.028146041584885317,0.016610637739340506,0.10311688787947366
CCT7,4.1723197175880244e-05,0.9902281484339577,0.9953683964487943
CCT8,0.004684817313605372,0.25190354746706667,0.4918804452604089
CD101,-0.0044208986398710515,0.8003695363281267,0.9034856062215509
CD109,0.003945362615060066,0.8805329199739246,0.944346884895848
CD14,-0.01699438057339009,0.16572479859107675,0.39032546352798975
CD151,-0.002565615549443123,0.6343730438811801,0.8069085352706394
CD160,-0.06614119204132018,0.025212995436080753,0.13238377042625263
CD163L1,-0.020571166796468532,0.6350800171582935,0.8075035781022106
CD163,-0.04792521616359613,0.014751617769748536,0.09626984883989533
CD164L2,0.01926100244686424,0.4651421313569071,0.6849456145415578
CD164,0.03418445168404771,0.1825163017725472,0.4122273394225059
CD177,0.0913556257760102,0.14710585677715513,0.3651492361534951
CD180,-0.03052082598779471,0.2777895233630749,0.5184734770373937
CD19,0.013363538318838408,0.879821005725341,0.9438805309894649
CD1A,-0.08047974537030322,0.2496266418100745,0.48962351335225685
CD1C,0.015822787411034156,0.720746522645088,0.8602567752380734
CD1D,-0.040274572179231694,0.09782739931657837,0.29325837602240046
CD1E,0.027551263190124686,0.57738713257083,0.7680624211172341
CD200R1,-0.01699081681150494,0.742754834507596,0.871905106558779
CD200,-0.04001564950744285,0.05430940168649469,0.21014365376411032
CD207,0.058457807308672116,0.1523348399329962,0.37299230983125237
CD209,-0.0563376792438004,0.07424135855357535,0.2508536124267107
CD226,-0.043418161790833576,0.35961639920381494,0.5979447606050937
CD22,-0.012768738482821007,0.7036274104183892,0.8505951512886034
CD244,0.02763426024049398,0.540367644122804,0.741811553961267
CD247,-0.045238959623201236,0.1374193355195849,0.35219132439137674
CD248,0.0056881480319690425,0.7354873486595384,0.8681003402202145
CD24,0.0020521788194929336,0.8779493645072298,0.9427633038489248
CD274,-0.03869362257913278,0.3873719510266025,0.6235216822751956
CD276,-0.007362626092821234,0.32043928574291053,0.5613747421923473
CD27,-0.05447944608628985,0.06874786794249535,0.24110517849692295
CD28,-0.0037597929885238024,0.91088354128999,0.9599772782165186
CD2AP,0.04047406478750615,0.09915645384442971,0.29575551279029805
CD2BP2,-0.00453168049177366,0.2555756267398273,0.49505682497861997
CD2,-0.018933803795096793,0.5011021825137789,0.7115099595496163
CD300A,-0.04561253452592284,0.021734382064736803,0.12050837555620507
CD300C,-0.04001893169566051,0.2697199337393633,0.509638786720877
CD300LB,-0.012690993663333927,0.7682903366646197,0.88592237204941
CD300LF,-0.06641317818056036,0.026189610541712236,0.13501441778359097
CD300LG,0.10135641686791153,0.12390997084796235,0.33153605615038373
CD302,0.02760195994543846,0.0005315690763438909,0.015065251376648077
CD320,0.017705182895416893,0.04217659552594021,0.1787939152795768
CD33,-0.061220027360658236,0.014867066360680819,0.09668715713110557
CD34,-0.028528420605738347,0.01374587531867096,0.09246978447982719
CD36,-0.011440380032654573,0.7146867978214132,0.8566903277939848
CD37,-0.05306913574623362,0.005635439529312303,0.055165770978607157
CD38,0.20180426486351832,0.0005854440834036609,0.01576628767719066
CD3D,-0.023843197905998537,0.5174926119825652,0.724443581089421
CD3EAP,-0.0020294246021568263,0.7429699588202596,0.8720288741545394
CD3E,-0.017315050257983078,0.506477234669662,0.7155092757151684
CD3G,-0.04148679124700738,0.45898462045892485,0.6806447013996925
CD40LG,-0.04523361385769098,0.37570091792522164,0.6126958369786475
CD40,-0.0116094573500658,0.5267925156511364,0.7311650031849581
CD44,0.023092778082587806,0.05575514271300118,0.21350659753384646
CD46,0.017631278559874453,0.0014136968246570504,0.025947734929292605
CD47,-0.0016549471353584089,0.7762961997731818,0.8902372883937276
CD48,-0.027653158079440576,0.2169857671975217,0.4537653250675736
CD4,-0.0330594229872867,0.02553347188009975,0.13311850841978576
CD52,-0.03487928354723868,0.11768376064908166,0.322683112546009
CD53,-0.03733078008100721,0.016018389641689723,0.10142796682784426
CD55,-0.005759779992507763,0.6730442274388446,0.8314279313960956
CD58,0.0051571530404994625,0.5528586269232364,0.7512437967597516
CD59,0.0028739881487638286,0.5698301404471939,0.7621605474780097
CD5,-0.029709381850733685,0.3170390384818498,0.557685535782486
CD63,-0.005015915468063348,0.278605096937841,0.519413568905537
CD68,-0.0389579377717153,0.0022980462610086706,0.03359881713627527
CD69,-0.010943895185154151,0.7245529602420945,0.861925028568166
CD6,-0.02236118091584638,0.3991179409897597,0.6319181900798082
CD70,-0.11380117600320383,0.05683982865654665,0.21584066283082906
CD72,-0.09192723590464658,0.0022646372487179303,0.03333929667883535
CD74,-0.024935201924406236,0.005150565982496565,0.052658817755020404
CD79A,-0.03111198118361358,0.49807153272211935,0.7093948003056993
CD79B,-0.0536614648984961,0.05537323062322227,0.21290569688608238
CD7,-0.024660644988111713,0.37337243571608647,0.6105657351720527
CD80,-0.18020907098782035,0.0017357445296635808,0.02861472696608878
CD81,0.0012022635990929231,0.7835282443174917,0.8942533225314819
CD82,0.015484862154920176,0.10386223874224546,0.3024831577321484
CD83,-0.023776363968949443,0.050499878802561744,0.20116099991675263
CD84,-0.08181611172064862,0.025692565885664712,0.13347933748680454
CD86,-0.06594869088076605,0.0017437421421745043,0.02861472696608878
CD8A,-0.004389410012670236,0.8760394563636988,0.9415910208494865
CD8B,0.018778542096167694,0.5999545887049587,0.7836569989656524
CD93,-0.023071082732963877,0.0576610670909878,0.21738400968587765
CD96,-0.014959757740018453,0.6534661160727919,0.8187794876465988
CD97,0.0306358915704239,0.008358736173870028,0.06861414614435093
CD99L2,0.00287130257328716,0.6453476492413344,0.8134541929643786
CD99,0.001303213812219095,0.8659922853153152,0.9373875531054087
CD9,0.017360687783213535,0.001059496619231409,0.021758708051289585
CDADC1,0.014069828930340034,0.07937472664932135,0.2611414931075126
CDAN1,0.0024308917438444766,0.6355702741161531,0.8078279690723046
CDA,-0.08514675604639033,0.0016367641362466372,0.027646231128007737
CDC123,-0.0006088403909405571,0.8702759191275448,0.9394329246138923
CDC14A,0.0044411887922044535,0.7457918999573198,0.8736538896035652
CDC14B,0.007837571012547784,0.4982854259090109,0.70949024321371
CDC14C,0.012187817549062174,0.7937015112233111,0.8992607531131712
CDC16,0.011134036407582037,0.007001133866891314,0.062066291064467656
CDC20B,-0.18453798986698766,0.0444212045883471,0.18522065550876773
CDC20,-0.10959071672207887,3.4213801316945806e-06,0.0011426738781010548
CDC23,-0.004727060347184064,0.3381048968489748,0.5796692969023577
CDC25A,-0.02209996754852428,0.16372883936345073,0.38760157343678336
CDC25B,-0.03271874778504191,0.0027403468213502862,0.037172595630069125
CDC25C,-0.1556762800044602,0.00012422605699354984,0.006490620947150719
CDC26,-0.017348602327417417,0.0648821173843782,0.23251359255377946
CDC27,0.005988508055370101,0.16761885382815306,0.3932578425970979
CDC34,-0.009699087695168807,0.1560869387237866,0.3781295444861694
CDC37L1,-0.001024175505924596,0.8560917927695173,0.9323756355561971
CDC37,-0.014612948270567472,0.00034058017678459065,0.011357754665543665
CDC40,0.03346717965603041,0.14897004502861508,0.36793497363646127
CDC42BPA,-0.008631955038581829,0.23213671344186676,0.4707197484357666
CDC42BPB,-0.00210253912581182,0.6427514919517474,0.8120446641755016
CDC42BPG,0.009064117539439476,0.35399227966993385,0.592777543205108
CDC42EP1,0.011751220866127454,0.20280369804237647,0.43582581235879364
CDC42EP2,0.051094318935516636,0.0002599359961125148,0.00998276015139066
CDC42EP3,0.004868407381900752,0.6393257443735059,0.809599188567371
CDC42EP4,0.02393316744764551,0.0008212901156854063,0.019061910089721953
CDC42EP5,0.0859531070174322,0.001230464405258879,0.023575365820893687
CDC42SE1,-0.0003283619603706711,0.9404293115892697,0.9727044832418129
CDC42SE2,0.01814541242445511,0.011168573467896528,0.08119262137374372
CDC42,-0.005178392211882432,0.05914496276208349,0.2203929448100127
CDC45,-0.0976667567947036,0.005480945130706223,0.05440243396631354
CDC5L,0.02581814927277648,0.262142239785936,0.5017534129993506
CDC6,-0.042139805501571814,0.02817642032223579,0.1407829179667475
CDC73,0.00819032421580701,0.14862118118740003,0.3674114048134956
CDC7,-0.03185145141077639,0.08081798972234208,0.26350986881153643
CDCA2,-0.08322457615493395,0.012103392699611353,0.08515369180193316
CDCA3,-0.07605858553073341,0.0003216243475863496,0.011157286176045403
CDCA4,-0.03534440110139814,4.7233294870240524e-06,0.0013598139681913924
CDCA5,-0.07617890245422876,2.1634095095936666e-05,0.0026316474279513024
CDCA7L,0.05176629913631681,0.005800442285129945,0.05591337489678458
CDCA7,0.006912211523040668,0.8019398327876051,0.9042857420189442
CDCA8,-0.0746089406020003,7.5106618184981936e-06,0.0017442283584069298
CDCP1,0.028241522470479286,0.060179970303594774,0.22259401393727032
CDH10,-0.03969976133940856,0.30002409679185826,0.5397280533342422
CDH11,-0.02643295632173892,0.15169286193966122,0.3718745707280152
CDH12,-0.08296376668661809,0.058905800354856784,0.21998300755191308
CDH13,-0.0273542816780048,0.07751002555614406,0.2576727217492474
CDH15,-0.04749248777356696,0.46742273139970714,0.6872938004084264
CDH17,0.024189748189908045,0.6980595817528317,0.8469902305168815
CDH18,0.06809424097124916,0.30127684431921165,0.5410939125231552
CDH19,0.10915881196639865,0.1673531377132547,0.39290503027841034
CDH1,0.029505121977897897,0.011004329549416998,0.0804449550279913
CDH20,-0.06371879540650527,0.2996435572490438,0.539541088930852
CDH22,0.11931130996396178,0.08533977733878492,0.2718012940104002
CDH23,0.011179584388552044,0.7155934870891287,0.857217696897745
CDH24,-0.047052793978776375,0.00018760600530225656,0.008365165152652712
CDH26,0.04892265102070992,0.0846784706309258,0.27065114363015025
CDH2,-0.04254483523041763,0.2806384527764635,0.5216188090507969
CDH3,0.020910119898489565,0.24081503984001143,0.48114722681149696
CDH4,0.16932736437647944,0.006133794935171227,0.057592043777647046
CDH5,-0.04896437049819147,0.00018565422573206506,0.008326631225329142
CDH6,-0.004209246377170572,0.903671828212627,0.9566340739556044
CDH7,-0.004558321411552324,0.9413965911761939,0.9730553261413876
CDH8,0.05097929521844402,0.4596444258362252,0.6812672733439283
CDHR1,0.04525896907917604,0.2781651253106908,0.5188866919465085
CDHR3,-0.04423071088555863,0.22644587678466033,0.4639323934777212
CDHR4,-0.11226709409670454,0.1926551829110359,0.425294249446048
CDIPT,-0.002019555650122129,0.6089976789316573,0.7895461611541269
CDK10,0.0016332831174716844,0.8618341044354041,0.9354843423941013
CDK11A,-0.009677354800007532,0.18950925753213604,0.4207940533887203
CDK11B,-0.005957964070989696,0.14326244998205406,0.35987681323754817
CDK12,0.011894255654278929,0.17394427534536616,0.4010277263072038
CDK13,-0.005791827051851772,0.3443888875848873,0.5846136310533258
CDK14,-0.0023634378031665015,0.7904944821663491,0.8977530463050887
CDK16,-0.013884535204005122,5.8153577987403785e-05,0.004212446171586161
CDK17,-0.022259764687917905,0.009395703788471564,0.07373916690958304
CDK18,-0.009186996662317704,0.5571940536806002,0.7536832805721521
CDK19,0.03860026493972146,0.16094292036772914,0.3838875175218499
CDK1,-0.0713089900298054,0.0005460454148528441,0.015272235716237264
CDK20,-0.00443205515922207,0.4757098754367588,0.6930465506267158
CDK2AP1,-0.01155511571864265,0.05256480321092766,0.206108723087415
CDK2AP2,-0.011518938249920563,0.11439377540951126,0.31811741657962533
CDK2,-0.012934755963372346,0.0319169257654372,0.15151644274322512
CDK3,-0.008746713703766229,0.46861167026192696,0.6881207917588098
CDK4,-0.008676461326042606,0.034146883417175394,0.15735953722981713
CDK5R1,-0.03126457264977489,0.04202623133686479,0.17845178977499804
CDK5R2,0.1281351415653258,0.04610757376447722,0.1900654172145064
CDK5RAP1,-0.012368286830330089,0.005521532667431608,0.05460283871289697
CDK5RAP2,-0.0019185023690218017,0.6523321988186834,0.818080867506894
CDK5RAP3,-0.0058207115797537234,0.35420364624990264,0.592777543205108
CDK5,-0.011048690009880513,0.13490672827648453,0.3479506818191037
CDK6,0.05292652784006391,0.004938549481794669,0.05160632719227521
CDK7,-0.0015121570050777855,0.8229242500238739,0.9151781634014524
CDK8,-0.02293097010127143,0.09314428483711341,0.284680890656837
CDK9,-0.01501102604038973,0.0008788198514721292,0.01964427628625299
CDKAL1,7.24784303702819e-05,0.9874632957194482,0.9939500773099497
CDKL1,0.009201686132805253,0.7970960661090277,0.9010444182396515
CDKL2,0.07803981377102875,0.09635181908120649,0.2903167405643358
CDKL3,-0.006709313136546324,0.6341317800659658,0.8069085352706394
CDKL5,0.04190127524490794,0.45891360114151203,0.6806447013996925
CDKN1A,0.019980025379749744,0.45695982523902867,0.6796277181610499
CDKN1B,0.0009108060215172742,0.8788860028229453,0.943471688793296
CDKN1C,0.02865835117754978,0.03658000183639637,0.1632483326953163
CDKN2AIPNL,-0.011295264829793705,0.08580329107814162,0.2725772065102102
CDKN2AIP,0.0008484745013181971,0.8932370469203442,0.9512967756736772
CDKN2A,-0.06651311785072433,0.014469455959006327,0.09523116049063167
CDKN2BAS,-0.172669265178643,0.00017361872507821565,0.007943042829234128
CDKN2B,-0.06266001750059358,3.156400786987629e-05,0.003222930467889572
CDKN2C,-0.05677972442054324,4.194999618182167e-05,0.0036298846781881444
CDKN2D,-0.05743623196140213,7.738183460888948e-06,0.0017573930518576192
CDKN3,-0.12938631537617074,5.975784120706731e-06,0.001641702111741899
CDNF,0.056911769213254804,0.0008139369227589746,0.01893960055376177
CDO1,0.04343024944706819,0.2586570151958139,0.4987435126401443
CDON,-0.03429490054319384,0.029613422302968758,0.144777675684979
CDR2L,-0.022118381996901082,0.02506499767184031,0.13193204738703834
CDR2,-0.011219527169404664,0.09975469972954862,0.2967900146543397
CDRT15P,-0.06619576299206087,0.11830468218837449,0.3238642963218551
CDRT4,0.020968250041759173,0.02757343704844462,0.13891107756467233
CDS1,0.00737043139031579,0.2605637295724756,0.5005280259172186
CDS2,-0.002897868733470421,0.4919763710183922,0.7051357731030188
CDSN,0.06984058596713028,0.18384305484851793,0.4135669261959902
CDT1,-0.07075057560208586,0.0015348050793254349,0.026978673804076505
CDV3,-0.010280902191357466,0.020686020117442423,0.11690278057743755
CDX1,-0.1438519855014575,0.012970469215884888,0.08886806200891685
CDX2,0.20116098652256675,0.024986492112721262,0.13160016083982104
CDYL2,0.04077231907586043,0.02559462097245744,0.13323688184656302
CDYL,-0.013976569526465976,0.009029158535719126,0.07186619501817937
CEACAM19,-0.002478705781711721,0.9034763196938025,0.9564865531322355
CEACAM1,0.06872426643374441,0.0045487600069151,0.049318287204191534
CEACAM20,0.180274528037359,0.05549714802543203,0.2130455087485201
CEACAM21,-0.040310353713303826,0.3740086763636735,0.6113127132235343
CEACAM22P,0.10330840538423747,0.25991589210916183,0.4999601795929252
CEACAM4,-0.11399503181958526,0.04948103916299995,0.19905775627382571
CEACAM5,0.13648085605943416,0.09614308513493748,0.2902441443596217
CEACAM6,0.03779601067581595,0.4663902404171869,0.6861310213358045
CEACAM7,0.018554046456853546,0.8022816546031492,0.9044452593060719
CEBPA,-0.00028802696841401243,0.9736552671962448,0.987401479663508
CEBPB,-0.006882223059046844,0.5532931065999492,0.7515388098211301
CEBPD,-0.0043494246751518695,0.7686835327680848,0.8860981736355433
CEBPG,-0.01416343474729942,0.001074923036703612,0.021874748009764182
CEBPZ,0.007325420109188574,0.07243601816027354,0.2476953683613098
CECR1,-0.00868754173889208,0.5576227074401037,0.7538890479009354
CECR2,0.05904340285032195,0.14176764144768317,0.3576845262595745
CECR4,-0.002103866944124455,0.9464520225405838,0.9760325074837879
CECR5,0.007250160455283705,0.1772238010010864,0.40556939439090484
CECR6,0.06345434637424008,0.00112848156537645,0.022402594991908012
CECR7,0.2117708856241669,0.0008097145818464745,0.01891888679367764
CELF1,-0.005055225206695102,0.3912316892877129,0.6267189351646771
CELF2,0.0013294751763557322,0.9313357195832962,0.9688189392733776
CELF3,-0.017288904454668463,0.7986265836250458,0.9019365202814882
CELF4,-0.0004821876781235801,0.9896008380741477,0.9951512029116164
CELF5,-0.038823851213360516,0.3803147372366651,0.61770473103532
CELF6,-0.015764342881408933,0.6207084129546246,0.797728465594688
CELSR1,0.024735937074317427,0.03131033582087196,0.14967375008600994
CELSR2,0.010800571777783041,0.3261240209466709,0.5676068661525364
CELSR3,-0.07042569521574293,0.016235166300100017,0.10192907762241193
CEL,0.00010229580863274634,0.9978086598404323,0.998688148023392
CEMP1,-0.025513216641398717,0.006409328316906363,0.05912481053549064
CEND1,0.04804408911729441,0.20116038866299205,0.4341493022684817
CENPA,-0.16999377440766095,3.7305947526735694e-06,0.0011989286872129982
CENPBD1,0.025967441407812153,0.0006178157919367428,0.016242229695833853
CENPB,-0.006223656841034764,0.21512849318020594,0.45176718337300553
CENPC1,0.0027546850473241236,0.6723859007501523,0.8309329643384853
CENPE,-0.07744694504638527,0.0006137110655798398,0.016231895310592253
CENPF,-0.07187718408031563,0.0008532997030795117,0.019357492331774036
CENPH,-0.03829771183229225,0.0016913669454785808,0.028264658479092077
CENPI,-0.15673193140507258,0.00800878783592222,0.06692051135050231
CENPJ,-0.01624726573773483,0.08012556751881862,0.2622970069059031
CENPK,-0.073757952131277,0.035117502299993816,0.16002044319844694
CENPL,-0.023217253408301275,0.035640866538284896,0.16106948255415407
CENPM,-0.08236124249456012,0.0002586656279661561,0.00998276015139066
CENPN,0.03279093967206537,0.043734962608341456,0.1834821719477537
CENPO,0.017645167030416964,0.44379284598461044,0.6689489863412273
CENPP,-0.05922760903997881,0.0018157871493111027,0.029367776826674293
CENPQ,0.021851136182171604,0.2926212301058748,0.5328434265975376
CENPT,-0.005843622025710538,0.5146303363026874,0.7221699224125617
CENPV,-0.009529367438607217,0.5693826428558553,0.7620363654246692
CENPW,-0.03767305210454763,0.11669201900946087,0.32141254200972624
CEP110,0.002927061188588098,0.776093021501498,0.8901813087700347
CEP120,0.008969286950347932,0.17711712028354482,0.40556939439090484
CEP135,-0.000848539284370009,0.9417927132544951,0.9732772287867865
CEP152,-0.011890498708702513,0.5192879333836828,0.7256568520243063
CEP164,-0.011699215232925386,0.07881084798028326,0.25999374564621536
CEP170L,-0.13333710523997233,0.006748759398997378,0.06082096235085838
CEP170,-0.013256162568527685,0.18232046676991778,0.41191995098713485
CEP192,0.01210421711266818,0.22528229199510383,0.46270749783583787
CEP250,-0.005244424622024013,0.3487042569786004,0.5886361138069466
CEP290,0.005468225267359017,0.5248541147482237,0.7296937836655566
CEP350,0.003188905069658965,0.6408998623348701,0.8106783823656357
CEP55,-0.08787651434320187,0.0018814231932408213,0.029839090315966675
CEP57,-0.0012587728191828518,0.8140402053520684,0.9101711184036879
CEP63,-0.0023898280115832726,0.49633418673788765,0.7082231886325242
CEP68,-0.00021837982346895046,0.9763685477259908,0.9888353994743831
CEP70,-0.0072280645880646865,0.20314177462658067,0.4364972684766682
CEP72,-0.019657335559012612,0.12937922750891867,0.3400272152691578
CEP76,0.007665469318822282,0.4110728667120971,0.6423624531428052
CEP78,-0.014118654988922508,0.07683332275707258,0.25630669536255724
CEP97,0.002053088012380133,0.9158412705341832,0.9624583144748731
CEPT1,-0.003112492224768726,0.4458022721442997,0.6713173293372175
CERCAM,-0.012636047035826437,0.28829630954323754,0.5291542069450393
CERKL,-0.06521498171734619,0.023933740552803194,0.1278342435985879
CERK,-0.019871007230309434,0.16278602770417583,0.38644382019306295
CES1,0.02950939902133909,0.28901897028456175,0.5296148541017383
CES2,0.02251460555887652,1.9400865107152534e-05,0.0025631448580355413
CES3,0.041840390701559205,0.4432535002644439,0.6684909571457652
CES4,0.11591438951322885,0.07841262004817433,0.25932481631200416
CES8,0.05200329873946963,0.2004826322500762,0.433496029978656
CETN2,-0.00196014301871994,0.7201865297945578,0.8598639516470318
CETN3,-0.01545933777540709,0.10523975042243172,0.30444101035076077
CETN4P,0.01414227065453999,0.7836208861459177,0.8942706237699626
CETP,-0.07665717463329824,0.1726854094977227,0.3994229467646267
CFB,0.04589528739541038,0.06495760146206819,0.23268618837085334
CFC1B,0.1128557002338102,0.09828493164547253,0.2941634295982047
CFDP1,0.0075183030141054985,0.26363909283720727,0.5033242820880123
CFD,0.010584584530767494,0.6465459167945671,0.8140609551124971
CFH,-0.03596592750384886,0.030991295962538877,0.1488654446596226
CFI,-0.038827855405778156,0.030002003839990216,0.14588185309921592
CFL1,-0.011959865928400593,0.0005002217981781255,0.01446566704306963
CFL2,-0.0038868500751587653,0.7103330450295282,0.8545187348422637
CFLAR,-0.006394622540445649,0.3611667239608952,0.5990881075405784
CFLP1,-0.002730712490189635,0.9588997368843979,0.9815468280259585
CFP,-0.016303662323012613,0.5739597300973781,0.765144876164095
CFTR,0.14443348665367628,0.024542788282275595,0.12994632042648435
CG030,-0.07253968182581305,0.0004643113221957414,0.013845071424151076
CGA,-0.014785777679063639,0.8710987341013807,0.9396722443286142
CGB7,0.006325422138804271,0.9266797164639748,0.9673122214888246
CGGBP1,-0.0004038721723289562,0.917411786598467,0.9631353653140216
CGNL1,0.016490878417325217,0.034434272973217224,0.15796363359892512
