Gene,LogFC,P_value,P_adjusted
CSNK1A1L,-0.053139492080796824,0.4750218663256428,0.8772423956856986
CSNK1A1,-0.010959853221827576,0.3298665139827007,0.8619841669731307
CSNK1D,-0.02644087430884401,0.03959431343394201,0.8619564607543061
CSNK1E,-0.009955118503586657,0.147431384142601,0.8619564607543061
CSNK1G1,-0.006256032573692671,0.6745434248128445,0.9263295600215029
CSNK1G2,-0.032751387030499846,0.016826766332221004,0.8619564607543061
CSNK1G3,-0.001102481168672842,0.969769131072395,0.9938793692663273
CSNK2A1P,0.01606522731107196,0.673754702962901,0.9263295600215029
CSNK2A1,0.012348578580562375,0.4336258188197113,0.8663707248375295
CSNK2A2,0.01054796791254864,0.610682002759213,0.9129909409967647
CSNK2B,-0.005310619236832181,0.7175925606774756,0.935669164250961
CSPG4,0.08306627085442786,0.26274032480439213,0.8619564607543061
CSPG5,-0.06628533668221159,0.2697772477626701,0.8619564607543061
CSPP1,-0.018455627917973505,0.4567135648411367,0.8720096250907232
CSRNP1,0.042603775449848946,0.17352572214071524,0.8619564607543061
CSRNP2,-0.025512754023182982,0.2069153563130096,0.8619564607543061
CSRNP3,0.2802976911198807,0.15588134711074694,0.8619564607543061
CSRP1,0.0720066644830415,0.17724432145163982,0.8619564607543061
CSRP2BP,0.021754798891794547,0.31030567828179956,0.8619564607543061
CSRP2,0.18454540772794026,0.011077763756485847,0.8619564607543061
CST1,0.12711727862738087,0.6366621075883659,0.9185341590088874
CST2,0.05182891548349611,0.7907539297641621,0.9518209690765966
CST3,0.05095250013842456,0.07370547303746668,0.8619564607543061
CST4,0.31292014776571975,0.3410904093822841,0.8619841669731307
CST5,0.002084749348038817,0.9906151974920467,0.9977076110757453
CST6,-0.07496194429822434,0.6765508740684333,0.9263295600215029
CST7,0.14694561506518333,0.3386207745513716,0.8619841669731307
CSTA,0.07329351847945764,0.6006747070843639,0.9107827713238328
CSTB,-0.007555430363373361,0.4969206769711174,0.8849905782987288
CSTF1,-0.010319778859519513,0.43399832855807674,0.8663707248375295
CSTF2T,-0.016925968013071557,0.13455296692181004,0.8619564607543061
CSTF2,0.001799684150500358,0.9148461634424787,0.9817650391831994
CSTF3,0.0023687708432165167,0.8673313232768047,0.9701972578511129
CS,-0.012759015072207003,0.26159185774111937,0.8619564607543061
CT62,0.11407976963170219,0.6598459406894446,0.9233358292245581
CTAGE1,0.07456382295487662,0.2717584718883389,0.8619564607543061
CTAGE4,-0.12604561371468126,0.013831460695852227,0.8619564607543061
CTAGE5,-0.026314957624348878,0.2577413847567395,0.8619564607543061
CTAGE6,-0.1431409212785104,0.2642537038656237,0.8619564607543061
CTAGE9,-0.11395707966424595,0.0179433432136242,0.8619564607543061
CTBP1,-0.013668293534779163,0.4934014510892819,0.8839079607398386
CTBP2,-0.02350699113137189,0.1684883095339709,0.8619564607543061
CTBS,0.06186763989016786,0.22737609291586322,0.8619564607543061
CTCFL,-0.05712244960051205,0.4441033967981395,0.8684909750223289
CTCF,-0.003765376272032661,0.6556280068728619,0.9224512571635444
CTDP1,-0.00269703114007136,0.929384430323367,0.9856914695951376
CTDSP1,0.005150129422338168,0.6906438013227927,0.9303828502273223
CTDSP2,0.018577255694907535,0.3437552205797987,0.8619841669731307
CTDSPL2,-0.005636103763654088,0.8137656614760248,0.958804534335255
CTDSPL,-0.04032978117109076,0.12523928319014677,0.8619564607543061
CTF1,0.1848768934622349,0.12740647947623335,0.8619564607543061
CTGF,0.016535393217877115,0.7484231285125115,0.94213069092736
CTHRC1,-0.10920320357536539,0.07926525367483052,0.8619564607543061
CTH,-0.03656531303905464,0.26378520353724805,0.8619564607543061
CTLA4,0.16570295897910547,0.523625197216657,0.8929260634376246
CTNNA1,0.008872877599559459,0.27590171734940755,0.8619564607543061
CTNNA2,0.044516599414898606,0.7334650104077869,0.9392027298639423
CTNNAL1,-0.01103862369419728,0.6188169488561337,0.9149791429120372
CTNNB1,0.008669135351796697,0.4373042726416865,0.8664189456677732
CTNNBIP1,0.02096003623077447,0.42286601304759774,0.8641205580830348
CTNNBL1,-0.008246549773692546,0.5480791881440266,0.8991008679557839
CTNND1,0.0050778552810224475,0.7900925192597755,0.9518209690765966
CTNND2,-0.06557856148801466,0.20019868932845292,0.8619564607543061
CTNS,-0.014535007021243995,0.5547455261181701,0.9005032733895875
CTPS2,-0.009217157604461068,0.2429190233921804,0.8619564607543061
CTPS,-0.007074540433094967,0.6575824316280472,0.922857462258445
CTR9,0.009961557354788653,0.7353048673301146,0.9393825470738892
CTRL,-0.16090961946328353,0.22709170440912183,0.8619564607543061
CTSA,-0.012535652143014442,0.21970642730728165,0.8619564607543061
CTSB,0.038685944443074494,0.15743971745842142,0.8619564607543061
CTSC,0.036001532604661435,0.45507339293191496,0.871841650889662
CTSD,0.019723045258807748,0.1258364310121951,0.8619564607543061
CTSE,0.08528900681576479,0.7269646566599576,0.9369962336112162
CTSF,0.016935010857406674,0.530448075507725,0.89375799916351
CTSG,0.43877075114324593,0.17636268784185893,0.8619564607543061
CTSH,0.02519413660720282,0.2777843953909608,0.8619564607543061
CTSK,0.023625449495228157,0.3756870294951167,0.8627464734930657
CTSL1,0.01995961944545943,0.3925397516103737,0.8627464734930657
CTSL2,-0.13132876891786438,0.1994499543879675,0.8619564607543061
CTSO,0.01778174829102719,0.5525385964102019,0.9003210431124467
CTSS,0.03298668804554605,0.4744551803704774,0.8770495913954799
CTSW,0.21258719179865793,0.19566969080866822,0.8619564607543061
CTSZ,0.015529110086792475,0.22913035032733856,0.8619564607543061
CTTNBP2NL,-0.007394841922932827,0.8165091482950558,0.9595428043073008
CTTNBP2,0.11340812888098739,0.22546391918934833,0.8619564607543061
CTTN,-0.005077623117549557,0.5810073918768957,0.9062354355755882
CTU1,-0.07809695406937456,0.09186540932474371,0.8619564607543061
CTU2,-0.04798161767023146,0.041153242412559334,0.8619564607543061
CTXN1,-0.07638636963918444,0.16593562334655004,0.8619564607543061
CTXN2,-0.1624017472274093,0.5260825447456512,0.8929260634376246
CTXN3,-0.033458155940380374,0.8805488824180272,0.9736017383894502
CUBN,0.0698262209073901,0.5224786915726254,0.8929260634376246
CUEDC1,0.020762017696035695,0.605600093736431,0.9123767921547544
CUEDC2,-0.01456355447405766,0.5378347426592915,0.8959309135915599
CUL1,0.0033975991939461103,0.7819157317202434,0.9497715537437901
CUL2,-0.0047024273390907645,0.7043027656659624,0.9327489422000733
CUL3,0.001804852848034777,0.8729531340082466,0.9715566306733149
CUL4A,-0.0199617558882359,0.07060535705632917,0.8619564607543061
CUL4B,0.000632564265925506,0.9686687168691519,0.9938675798937606
CUL5,-0.008931658608340776,0.32129874825461413,0.8619841669731307
CUL7,0.004662117795773746,0.8276114576922085,0.9614021747330151
CUL9,0.011719145945841003,0.7546640010217662,0.9435726477490375
CUTA,-0.0036935642455708795,0.8526177852396428,0.9665147492089862
CUTC,0.012418558629602394,0.6867094611935362,0.9298834676269808
CUX1,0.010356708525758318,0.25853304412520967,0.8619564607543061
CUX2,0.06793783994116076,0.5148632391367431,0.8919509209212603
CUZD1,-0.13827621951412095,0.2477387132710001,0.8619564607543061
CWC15,-0.01562391719875178,0.293769975445125,0.8619564607543061
CWC22,-0.023868750401532246,0.2527440247489658,0.8619564607543061
CWC25,-0.015100638375134867,0.5324632859132912,0.8951980153721901
CWC27,-0.0030610273638225216,0.8731537534144111,0.9716095826685611
CWF19L1,-0.015944163310226855,0.17073938465109254,0.8619564607543061
CWF19L2,0.008187671081246961,0.6328583322281685,0.9179490737326401
CWH43,0.15403451564438475,0.46505411031263666,0.8739675933746162
CX3CL1,0.10047945635839284,0.18938095211498213,0.8619564607543061
CX3CR1,0.18711156268936957,0.11400476956058535,0.8619564607543061
CXADRP2,-0.07627722972326301,0.7998879950445308,0.9546634233365529
CXADRP3,0.086048484358898,0.7657465146997189,0.9445944658806714
CXADR,0.0027619930844386964,0.9420563045162474,0.9895193040716109
CXCL10,0.06347000809139569,0.6628006022078519,0.923613915945009
CXCL11,0.09490059107403814,0.6532472364048896,0.9218021426305862
CXCL12,0.15580255985197633,0.10603549598629773,0.8619564607543061
CXCL13,0.07366046730408105,0.7823430949954941,0.9499322738136764
CXCL14,-0.10279022407131722,0.05840236807067422,0.8619564607543061
CXCL16,0.04427742885152108,0.3924524021501662,0.8627464734930657
CXCL17,0.3618860427116757,0.3461244191386935,0.8619841669731307
CXCL1,0.19719456383130307,0.34690385163899506,0.8619841669731307
CXCL2,0.19209793045088253,0.3829778609855249,0.8627464734930657
CXCL3,0.14623880912406517,0.5257000538934442,0.8929260634376246
CXCL5,0.4552651665479117,0.10645842080981797,0.8619564607543061
CXCL6,0.4304710338597215,0.20792385857689658,0.8619564607543061
CXCL9,0.13318090207770705,0.5077279276565082,0.8893283032366224
CXCR1,0.4581090318456459,0.06473617936197787,0.8619564607543061
CXCR2P1,0.06688888753754041,0.7431463952572519,0.9406966719824543
CXCR2,0.23475479939631438,0.21344898094552273,0.8619564607543061
CXCR3,0.16220203347786644,0.3944734716123247,0.8628582484319791
CXCR4,0.03443425528709598,0.46011448383767783,0.8726656372880849
CXCR5,0.2715851544816277,0.1608650439356779,0.8619564607543061
CXCR6,0.11867673547358937,0.3371920182605609,0.8619841669731307
CXCR7,0.10082436939871453,0.09525322843230107,0.8619564607543061
CXXC1,-0.042278584344664694,0.08633922420823642,0.8619564607543061
CXXC4,-0.15657537930918353,0.5298892314820968,0.8932486406888926
CXXC5,-0.005653784430108555,0.8573549241391615,0.9676863759097399
CXorf21,0.09461704056283837,0.5631194022078279,0.9022281736714626
CXorf23,-0.01348083351398044,0.4368972154112305,0.8663707248375295
CXorf26,-0.006282501612384195,0.7725648632640073,0.9472240101083375
CXorf36,0.064169165507864,0.24248702115015122,0.8619564607543061
CXorf38,0.003054983593318461,0.8909647481250369,0.976061394057998
CXorf40A,-0.02589756963398626,0.23524074870760128,0.8619564607543061
CXorf40B,-0.02062445007744529,0.3025302307456993,0.8619564607543061
CXorf42,-0.002241915390772231,0.9274250040740066,0.9855181402810335
CXorf50B,-0.07063999239302543,0.4511394178497652,0.8709818806177773
CXorf56,-0.043840514277655895,0.0030007543541363964,0.8619564607543061
CXorf57,-0.1696296882590027,0.2442707818052576,0.8619564607543061
CYB561D1,0.0008673805828811609,0.975856718858725,0.9950883518684228
CYB561D2,-0.010208883992742113,0.7218355634747567,0.936264480099416
CYB561,0.00891760912394668,0.573276710245296,0.9046510643643174
CYB5A,-0.01694911976769875,0.3803156866900481,0.8627464734930657
CYB5B,-0.013688227612161263,0.4982529064662755,0.8854603136955733
CYB5D1,0.008800019512768653,0.5924849450489896,0.908011360457496
CYB5D2,0.030411212801283227,0.4343794070020943,0.8663707248375295
CYB5R1,0.022701098237872586,0.2900620214806474,0.8619564607543061
CYB5R2,0.09369833268442695,0.48670988317872044,0.8818494854989788
CYB5R3,0.022827207798396643,0.2250677710943365,0.8619564607543061
CYB5R4,-0.015052126791602394,0.6211118322722605,0.9159032127801392
CYB5RL,0.022584841409491574,0.7565956159668076,0.9437047623144014
CYBASC3,-0.01541711462484896,0.6330945671267677,0.9180599333188811
CYBA,0.024391512696883666,0.61474480224231,0.9138567138450092
CYBB,0.06866363132839348,0.269941200600699,0.8619564607543061
CYBRD1,0.08027264939414325,0.28425514353227277,0.8619564607543061
CYC1,0.006080540749574315,0.6691955844201994,0.9256992507292733
CYCS,0.00043945653415855546,0.9778115942753258,0.9959288022107297
CYFIP1,0.0016891904349431996,0.9189556021392661,0.9833207534506899
CYFIP2,0.013201928537888818,0.5611467547210145,0.901699308788966
CYGB,0.07793588570068266,0.10089305456447144,0.8619564607543061
CYHR1,0.016966097382053125,0.4995813865548073,0.8854603136955733
CYLD,0.009570883543647657,0.6364726091824471,0.9185341590088874
CYP11A1,0.3352351597423522,0.24331621028200673,0.8619564607543061
CYP1A1,0.18954239697993014,0.446795583729527,0.8691743010018892
CYP1B1,0.0906100754846082,0.2270237667649587,0.8619564607543061
CYP20A1,0.00873512273327215,0.4303423671002984,0.8663707248375295
CYP21A2,0.011962103034817595,0.8965769517679081,0.9767939767252106
CYP24A1,0.05848297075420339,0.8477609657344415,0.965836135293873
CYP26A1,-0.02663615463241864,0.9163903447970556,0.9825712144124477
CYP26B1,0.05209216842738229,0.5457068642841707,0.8990596901458663
CYP27A1,0.1413814893755907,0.0531017411219342,0.8619564607543061
CYP27B1,-0.13542949103916246,0.15606112290248497,0.8619564607543061
CYP27C1,0.21062482783191205,0.4839260575665463,0.880302893868327
CYP2A6,0.21581281833014687,0.3925967873275181,0.8627464734930657
CYP2B7P1,-0.13226069916596805,0.14511963176080256,0.8619564607543061
CYP2C8,0.25733191610400574,0.3224113199350532,0.8619841669731307
CYP2D6,-0.04614368103034794,0.807749294192653,0.9569021397185123
CYP2D7P1,-0.20554716336571843,0.1081384501422036,0.8619564607543061
CYP2E1,-0.008769918648910746,0.96244372840639,0.9925710841575467
CYP2J2,-0.014600075841625149,0.7625274636880527,0.9437047623144014
CYP2R1,-0.0010123758054700893,0.9418702879410081,0.9895193040716109
CYP2S1,0.13537569207110334,0.25975257039775734,0.8619564607543061
CYP2U1,0.025225224725849316,0.5764835099379433,0.9048780048498445
CYP2W1,0.1167874190649536,0.6796612141911152,0.9277044960010794
CYP39A1,0.05526557180044955,0.38302206654986914,0.8627464734930657
CYP3A43,0.17143732234687037,0.5104125667071566,0.890327922440372
CYP3A5,0.16530102941293467,0.30349894740465805,0.8619564607543061
CYP3A7,0.5330237981254007,0.039392130583387294,0.8619564607543061
CYP46A1,0.01110839561786392,0.8996287138069627,0.9774431257430629
CYP4B1,0.18910801628552987,0.2327510425291538,0.8619564607543061
CYP4F11,0.14211347335092617,0.23309596942268423,0.8619564607543061
CYP4F12,-0.10103325488065851,0.5515230511679037,0.9000134110986407
CYP4F22,0.5159281644783285,0.09705409218405109,0.8619564607543061
CYP4F2,0.29756706655987664,0.48586106695270737,0.8813434861024744
CYP4F3,-0.051974663044409564,0.860259095398373,0.9681396215342245
CYP4F8,0.2581715347399589,0.46167674936424574,0.8730411673299241
CYP4V2,0.013435931842004312,0.7765105401239378,0.9480946054325494
CYP4X1,0.20972145463023528,0.1828593394149842,0.8619564607543061
CYP4Z1,0.08627646669347633,0.5980713080040329,0.9100365007354558
CYP4Z2P,-0.06768037233553814,0.7991046972913253,0.9544986191418754
CYP51A1,0.0004806185298189547,0.9783024426414856,0.9959288022107297
CYP7B1,0.055925220048792745,0.27339549334975266,0.8619564607543061
CYP8B1,-0.10756506669365451,0.6210995574597284,0.9159032127801392
CYR61,0.019399972301866963,0.6557546930924671,0.9224512571635444
CYS1,0.14412159025061566,0.2325053050766033,0.8619564607543061
CYSLTR1,0.22560121856469895,0.34294683914191715,0.8619841669731307
CYSLTR2,0.02193944444988083,0.8515349724787706,0.9663407188791586
CYTH1,-0.012985491801119409,0.39816103922292156,0.8628582484319791
CYTH2,-0.03416449708586233,0.12733498405767057,0.8619564607543061
CYTH3,-0.011818614879159473,0.6662659007674281,0.9244180985614568
CYTH4,0.0604941759446711,0.3971074273538139,0.8628582484319791
CYTIP,0.10326111697643547,0.4245323196189307,0.8648557588887987
CYTL1,0.19970523396073414,0.1372843338858589,0.8619564607543061
CYTSA,0.050984289371065916,0.11663547314112371,0.8619564607543061
CYTSB,3.496925059476297e-05,0.9991847727589455,0.999901560491034
CYYR1,0.09156852286167094,0.09657750506658641,0.8619564607543061
CYorf15A,-0.03502191207124872,0.18415199918618572,0.8619564607543061
CYorf15B,-0.10811773846381012,0.02633362880486312,0.8619564607543061
D2HGDH,-0.013013777045393748,0.6907473638947126,0.9303828502273223
D4S234E,0.005496061319778089,0.9588041463840533,0.9917321666000906
DAAM1,-0.028707739649870945,0.458671879355782,0.8726304207350908
DAAM2,0.0992530592892229,0.13635573591295108,0.8619564607543061
DAB1,0.09510073772935712,0.7673860750656776,0.945452948759037
DAB2IP,0.017008349876921347,0.6066852434409742,0.9124244489243316
DAB2,0.047366997938625754,0.23261704365290833,0.8619564607543061
DACH1,0.01562652671634801,0.757981911911624,0.9437047623144014
DACH2,0.39762861675492234,0.15672495783618096,0.8619564607543061
DACT1,-0.07674707091046473,0.07278033243558098,0.8619564607543061
DACT2,-0.12118604035213876,0.3187819768990077,0.8619841669731307
DACT3,0.07966122856791236,0.2951697422996623,0.8619564607543061
DAD1,0.013910257247369717,0.33006005265806093,0.8619841669731307
DAG1,0.014060546042290678,0.307614528138152,0.8619564607543061
DAGLA,0.0814620994077111,0.12436966852517589,0.8619564607543061
DAGLB,-0.01116609360280263,0.3973262585319277,0.8628582484319791
DAK,-0.003966750629702087,0.8204250663962507,0.9598689581196165
DALRD3,-0.010856486939784915,0.661515199812543,0.923613915945009
DAP3,-0.005414338869952573,0.6671159525354796,0.9249943510318064
DAPK1,-0.03993193909185022,0.5141734298742089,0.8918448096789613
DAPK2,-0.013765483526323674,0.8164717955310963,0.9595428043073008
DAPK3,-0.02822119999162087,0.12991821544077725,0.8619564607543061
DAPL1,0.34906241415588757,0.26064498053639545,0.8619564607543061
DAPP1,0.15011061689455785,0.27208905453761784,0.8619564607543061
DAP,-0.0023205041529847925,0.7388332906835393,0.9398887487918901
DARC,0.11553519845530369,0.3806183450666857,0.8627464734930657
DARS2,0.007483795242397395,0.6880298797706021,0.9298834676269808
DARS,0.0014124096584859913,0.921227184178011,0.9837770170077927
DAXX,-0.01236796615371949,0.15480459134590274,0.8619564607543061
DAZ1,-0.21651331766941895,0.49537194508558235,0.8839079607398386
DAZAP1,-0.029568853033788756,0.02896247736562412,0.8619564607543061
DAZAP2,0.007042425083786608,0.29303495300180654,0.8619564607543061
DBC1,-0.1828235970675811,0.06571641013315092,0.8619564607543061
DBF4B,-0.029141980379136623,0.6340381129289747,0.9180599333188811
DBF4,-0.08484857139192581,0.058228541547849524,0.8619564607543061
DBH,0.09753138276340678,0.7421721547866069,0.9402742013195415
DBI,0.023334558539136463,0.5439523853636268,0.8987896833374415
DBN1,-0.005145107073130983,0.8326233925458484,0.9624448375832061
DBNDD1,-0.04937967493419837,0.16686564485624325,0.8619564607543061
DBNDD2,0.07595295912575706,0.25428916745671204,0.8619564607543061
DBNL,0.00801889983805193,0.6686127167657341,0.9255739083379083
DBP,0.03514680438319351,0.5100663626086118,0.8902905176582874
DBR1,-0.01914819942715651,0.25308397150978884,0.8619564607543061
DBT,0.03248460942247089,0.21298056261483764,0.8619564607543061
DCAF10,-0.006847535856332687,0.6499805746419711,0.9213514490988209
DCAF11,0.010258287246161402,0.47278473055442416,0.8769898918792929
DCAF12L1,0.20306655102813997,0.39782932599743037,0.8628582484319791
DCAF12L2,0.08853235143586824,0.7418002578276216,0.9402742013195415
DCAF12,0.004694651927493965,0.7739078289902446,0.947472278465515
DCAF13,-0.0414647599704594,0.0787148897967789,0.8619564607543061
DCAF15,-0.025615566999767303,0.08023433119523786,0.8619564607543061
DCAF16,-0.01505246500834323,0.39229361525663153,0.8627464734930657
DCAF17,0.016570115620784698,0.45536780654975006,0.871841650889662
DCAF4L1,-0.033712045426097736,0.7939497499973464,0.9524643374599641
DCAF4,-0.009217795821457653,0.6259350247234055,0.9165983782582119
DCAF5,-0.007022730973352598,0.7092793236274686,0.9327489422000733
DCAF6,-0.015407972338335352,0.36935532907598656,0.8627464734930657
DCAF7,-0.0045108386531076405,0.8182594581841816,0.9597982674579528
DCAF8,0.006934285151177999,0.5482848498034818,0.8991008679557839
DCAKD,0.0380951834333394,0.11325247385135113,0.8619564607543061
DCBLD1,-0.04374440051210238,0.17437421141755866,0.8619564607543061
DCBLD2,0.005838493704607206,0.8248719490718837,0.9606210794845751
DCDC2,-0.033374376321949395,0.8393548423454651,0.9638030870293346
DCHS1,0.08094857721403059,0.15432395369686647,0.8619564607543061
DCHS2,0.33190463716763485,0.14694960690818482,0.8619564607543061
DCI,-0.017478920545631826,0.3316144334910368,0.8619841669731307
DCK,-0.02918005898742404,0.3996442959922467,0.8628582484319791
DCLK1,0.1560368132454144,0.3253187776262266,0.8619841669731307
DCLK2,-0.02145564812270262,0.24599596178134586,0.8619564607543061
DCLK3,-0.21530882976682664,0.4052721118207758,0.8631607109262912
DCLRE1A,0.021606236279060553,0.32202542642276566,0.8619841669731307
DCLRE1B,-0.020608493024433905,0.3824649562357968,0.8627464734930657
DCLRE1C,-0.0037424783246646776,0.8793993617107785,0.9731113764620709
DCN,0.04487884682634391,0.3420400050603395,0.8619841669731307
DCP1A,-0.016526676806845497,0.5111644424873208,0.8907730932518843
DCP1B,0.04311477880495396,0.21335705399821955,0.8619564607543061
DCP2,0.004865053453490198,0.725171999115158,0.9367078146969744
DCPS,-0.02239789007891213,0.08612380835685096,0.8619564607543061
DCST2,-0.06381728254394226,0.5238482597797599,0.8929260634376246
DCTD,-0.0040197488937123715,0.6835501111656924,0.9293509772896902
DCTN1,0.0216754297667463,0.10195721565773634,0.8619564607543061
DCTN2,-0.0004351353770726263,0.9676858530841619,0.9937650517792855
DCTN3,-0.010457132817546011,0.618874317775668,0.9149791429120372
DCTN4,0.01165113512796001,0.38420002466958836,0.8627464734930657
DCTN5,-0.0015005734465818321,0.8757424948343844,0.9721051205914809
DCTN6,0.028456682089346153,0.23647457120763885,0.8619564607543061
DCTPP1,-0.04302506051333177,0.08028933337424855,0.8619564607543061
DCUN1D1,-0.005765575789304922,0.8324433525387092,0.9624448375832061
DCUN1D2,-0.03951889346948212,0.02263175830229365,0.8619564607543061
DCUN1D3,-0.019128076639352898,0.5108858760874548,0.8907600785342714
DCUN1D4,-0.009139781950685766,0.6461614474477324,0.9207846864284492
DCUN1D5,-0.042636853199105484,0.045376368362791956,0.8619564607543061
DCXR,0.01019676597279151,0.6909873941689011,0.930418396826809
DDA1,-0.009158775775631511,0.4123182873337633,0.8641205580830348
DDAH1,-0.016425012173824527,0.36707599133396007,0.8627464734930657
DDAH2,-0.009608650368225113,0.6782965597091181,0.9269248184189846
DDB1,0.004363500374736429,0.6036517454184961,0.9118481890487091
DDB2,0.03222161632718645,0.3466399903352422,0.8619841669731307
DDC,-0.21884726672166366,0.22569933809837464,0.8619564607543061
DDHD1,-0.0039051035496022735,0.8705611205668,0.9711638627525335
DDHD2,0.03248799426318971,0.2661154422499558,0.8619564607543061
DDI2,0.022969774989125114,0.8229112363736895,0.9603074190979072
DDIT3,-0.06831649395998651,0.09023641003185727,0.8619564607543061
DDIT4L,0.020628365797725756,0.9195469427814233,0.9833207534506899
DDIT4,-0.026271725076234986,0.4739489258538072,0.8770495913954799
DDN,-0.14865011174386655,0.4514403566641295,0.871016728017003
DDOST,0.0020150348442333765,0.8406537626894862,0.9641098499402575
DDO,0.1821721745369751,0.31589474051021504,0.8619841669731307
DDR1,0.026125611923669467,0.49707595431344476,0.8851266787654054
DDR2,0.15869762866293513,0.3013813658622551,0.8619564607543061
DDRGK1,0.017881617883683365,0.5338079010571104,0.8952588166498815
DDTL,-0.004415730952196828,0.8890547804171096,0.9755433692261093
DDT,0.02529704486399309,0.41825986826973915,0.8641205580830348
DDX10,-0.012876340833933408,0.41244473286596894,0.8641205580830348
DDX11L2,0.17250051370349517,0.37389388789879874,0.8627464734930657
DDX11,-0.05239782315435049,0.34000194662032757,0.8619841669731307
DDX12,-0.0727479405963738,0.17979420771839671,0.8619564607543061
DDX17,-0.014980578671738964,0.31982620277270624,0.8619841669731307
DDX18,-0.0024036196431080903,0.8986587167133888,0.9772146853462444
DDX19A,-0.003994344865005051,0.8531817166931305,0.966601553726878
DDX19B,0.0039699160537089995,0.8333728686081192,0.9624575333492233
DDX1,0.004507892834007432,0.5792656196377985,0.906154500353165
DDX20,-0.014778833412355752,0.24460057503141003,0.8619564607543061
DDX21,-0.03710776943349581,0.3395115894440418,0.8619841669731307
DDX23,-0.015840753446974443,0.22456822145759198,0.8619564607543061
DDX24,0.003102616013038517,0.791232671115631,0.9518209690765966
DDX26B,-0.12458839408072286,0.08532726530205512,0.8619564607543061
DDX27,-0.03974953782343871,0.012848070308754993,0.8619564607543061
DDX28,-0.04562643622989082,0.10492897699695392,0.8619564607543061
DDX31,-0.018730220838038214,0.27406799845957247,0.8619564607543061
DDX39,-0.042022263040468744,0.09929821769487096,0.8619564607543061
DDX3X,-0.007184503264987985,0.6191389950894517,0.9149791429120372
DDX3Y,-0.03134426633950227,0.22220634871199646,0.8619564607543061
DDX41,-0.016086402835768343,0.2713524609960728,0.8619564607543061
DDX42,-0.012449689013867893,0.3345553844263488,0.8619841669731307
DDX43,0.41746979586876787,0.22073324601243166,0.8619564607543061
DDX46,-0.016982298294280884,0.20612421383511256,0.8619564607543061
DDX47,-0.002309179946657469,0.8853595391502154,0.9747598848328206
DDX49,-0.019442696502283585,0.3243484390292994,0.8619841669731307
DDX50,-0.004899518382608825,0.6753047547936605,0.9263295600215029
DDX51,-0.01607728268048092,0.2886749310718858,0.8619564607543061
DDX52,-0.003996527008254702,0.818037515580305,0.9597982674579528
DDX54,-0.012943077274262027,0.20868731495045825,0.8619564607543061
DDX55,-0.04908070833236744,0.1454457483247446,0.8619564607543061
DDX56,-0.02083005707719643,0.02487230117338011,0.8619564607543061
DDX58,0.021599130005572675,0.664284562399259,0.9239752507033469
DDX59,-0.0015435190592683057,0.9232365573553946,0.9839499612961103
DDX5,-0.011570738476192943,0.36603494578590956,0.8627464734930657
DDX60L,0.06892313973096886,0.17555242438067356,0.8619564607543061
DDX60,0.0617060129864333,0.23684286749628664,0.8619564607543061
DDX6,0.008468246549298453,0.45180530755525583,0.871016728017003
DEAF1,0.0052098991938924755,0.8762315563490632,0.9721615636883719
DECR1,-0.0011957516806750945,0.9448867160253612,0.9897501037052113
DECR2,-0.03533312301565239,0.38764988845480286,0.8627464734930657
DEDD2,0.10743206443642173,0.3351405648779686,0.8619841669731307
DEDD,-0.015751920196941605,0.11518812086070296,0.8619564607543061
DEF6,-0.03179716328841309,0.4018020102566493,0.8628582484319791
DEF8,-0.014966170817190427,0.4889015914700402,0.8831753958541939
DEFB132,0.19356084167324594,0.11220057281672412,0.8619564607543061
DEFB1,0.1642792563627058,0.5647672810656612,0.9030542004413681
DEGS1,0.023663995532588356,0.5148763323407961,0.8919509209212603
DEGS2,-0.1289045233440813,0.1309020771702236,0.8619564607543061
DEK,-0.014043085533299138,0.33779094485211436,0.8619841669731307
DEM1,-0.03959768030509592,0.0012313674418279413,0.8619564607543061
DENND1A,-0.008668757623161216,0.7128081739799299,0.933521538062597
DENND1B,0.018360341164467275,0.7222240103646116,0.9363616492595419
DENND1C,-0.031077267330981595,0.2562567898736943,0.8619564607543061
DENND2A,0.1180836197093047,0.09286984195023977,0.8619564607543061
DENND2C,-0.052102393801150004,0.5116280017602914,0.8908770960931348
DENND2D,0.10204463118338003,0.32658856966548044,0.8619841669731307
DENND3,0.03504170412432073,0.37473301797003145,0.8627464734930657
DENND4A,-0.0031594790138971263,0.9310951746741134,0.9860565460480435
DENND4B,-0.008165479024464517,0.6750735143766619,0.9263295600215029
DENND4C,0.0039015021731043653,0.8202760963722024,0.9598689581196165
DENND5A,0.016315405225338697,0.5294275638677448,0.8931992566718796
DENND5B,-0.011372979585448917,0.7864928845517991,0.9506324045524512
DENR,-0.014165060005435048,0.4493820153550354,0.8705019751555008
DEPDC1B,-0.1506012772944847,0.2533871923965485,0.8619564607543061
DEPDC1,-0.054908587144333776,0.5464717790936761,0.8990596901458663
DEPDC4,-0.02992456740920435,0.714255675662391,0.9338284405555347
DEPDC5,0.035630576130686986,0.23638773974950603,0.8619564607543061
DEPDC6,-0.013644972255248078,0.642774582143254,0.9197197264204962
DEPDC7,0.04581440931007519,0.836030403209971,0.9625595415624872
DERA,0.019029321560611656,0.3601626178600599,0.8627464734930657
DERL1,0.0027803471178287076,0.8352534111194048,0.9625595415624872
